date,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,temperature_2m_mean,precipitation_sum,wind_speed_10m_mean,snowfall_sum
2019-04-06 00:00:00+08:00,-0.82149994,-6.1715,-8.626568,-3.6089995,3.7,10.922815,2.5900002
2019-04-07 00:00:00+08:00,3.5784998,-8.0215,-5.8953915,-1.8694164,0.0,4.770106,0.0
2019-04-08 00:00:00+08:00,3.9785,-2.3715,-4.0765214,0.29725,0.4,7.0995502,0.28
2019-04-09 00:00:00+08:00,6.4284997,-5.2215,-4.238912,0.17433326,0.0,7.6266446,0.0
2019-04-10 00:00:00+08:00,6.2785,-4.9715,-4.098619,0.57225007,0.0,8.939317,0.0
2019-04-11 00:00:00+08:00,10.6785,-4.0215,-2.053717,2.9472501,0.0,11.502264,0.0
2019-04-12 00:00:00+08:00,4.8285,-4.2715,-4.936274,-0.006916662,0.3,11.841637,0.21000001
2019-04-13 00:00:00+08:00,7.7285,-5.0215,-4.304897,1.0972497,0.0,13.880916,0.0
2019-04-14 00:00:00+08:00,15.1785,-0.42149997,1.4096894,6.913916,0.0,14.433993,0.0
2019-04-15 00:00:00+08:00,15.2285,1.2285,3.4187365,8.743084,0.0,13.278837,0.0
2019-04-16 00:00:00+08:00,18.7285,3.1285,6.23294,11.034749,0.1,10.835611,0.0
2019-04-17 00:00:00+08:00,5.7785,-2.8215003,-3.5176122,1.3722497,0.0,13.926914,0.0
2019-04-18 00:00:00+08:00,11.4285,-4.0215,-0.79338485,4.1076665,0.0,11.494606,0.0
2019-04-19 00:00:00+08:00,19.5285,-1.9215001,2.1219797,7.522249,0.0,17.436811,0.0
2019-04-20 00:00:00+08:00,4.5785,-6.8215003,-4.9933367,-0.36525014,0.0,7.68166,0.0
2019-04-21 00:00:00+08:00,14.828501,-1.3714999,3.182952,7.426418,0.1,8.347851,0.0
2019-04-22 00:00:00+08:00,11.278501,1.7785001,2.1439023,6.4535007,0.0,11.851701,0.0
2019-04-23 00:00:00+08:00,6.3285,-3.7715,-2.4794967,2.1180835,0.3,10.297441,0.21000001
2019-04-24 00:00:00+08:00,5.1785,-4.1215,-4.2959456,0.79725003,0.2,11.171393,0.14
2019-04-25 00:00:00+08:00,8.528501,-0.57149994,-0.56534857,4.1368337,0.0,8.777071,0.0
2019-04-26 00:00:00+08:00,16.1285,-1.2715,2.4820483,7.3035007,0.0,13.307148,0.0
2019-04-27 00:00:00+08:00,14.6285,2.4785,4.0515246,8.086834,0.0,8.007185,0.0
2019-04-28 00:00:00+08:00,16.9785,-0.021499991,4.2112117,7.9305835,4.4,9.495064,0.07
2019-04-29 00:00:00+08:00,9.4285,-0.7715,-0.7505378,4.7326665,0.3,18.688118,0.21000001
2019-04-30 00:00:00+08:00,16.8785,-0.17149997,4.092189,9.157666,0.0,11.784529,0.0
2019-05-01 00:00:00+08:00,19.928501,1.3785,7.0585895,11.74725,0.0,9.738729,0.0
2019-05-02 00:00:00+08:00,21.178501,5.0785,8.407931,12.926417,0.0,11.362475,0.0
2019-05-03 00:00:00+08:00,16.9785,-0.021499991,4.4201684,8.882668,2.6000001,16.25884,0.0
2019-05-04 00:00:00+08:00,6.6285,-3.4215002,-4.0033655,1.2368333,0.0,16.356804,0.0
2019-05-05 00:00:00+08:00,11.2285,-3.9715,-0.26148894,4.0285,0.0,7.8486505,0.0
2019-05-06 00:00:00+08:00,15.328501,-1.9215001,3.430211,7.5889173,0.0,6.8319273,0.0
2019-05-07 00:00:00+08:00,18.2285,0.82850003,5.3181496,9.765999,0.0,9.440549,0.0
2019-05-08 00:00:00+08:00,18.428501,2.4785,6.7749715,11.409749,0.0,12.253735,0.0
2019-05-09 00:00:00+08:00,19.7285,4.0785,6.9209085,12.486833,0.0,16.93662,0.0
2019-05-10 00:00:00+08:00,7.7785,-0.8714999,-2.194032,2.3680832,4.7999997,13.515687,3.3599997
2019-05-11 00:00:00+08:00,4.7785,-3.0715003,-5.235334,0.39933333,1.1,15.592581,0.77
2019-05-12 00:00:00+08:00,9.2285,-4.9715,-1.4935833,3.0118334,0.0,9.575738,0.0
2019-05-13 00:00:00+08:00,19.0285,-0.7715,5.641653,9.795167,0.0,8.583286,0.0
2019-05-14 00:00:00+08:00,19.4785,3.3785,6.1521378,10.757667,1.7,13.904338,0.0
2019-05-15 00:00:00+08:00,6.8785,-2.0215,-3.0546472,2.3743334,6.2000003,18.31795,3.8500001
2019-05-16 00:00:00+08:00,11.578501,-0.5215,0.24895708,4.6118336,1.6,10.761974,0.98
2019-05-17 00:00:00+08:00,8.1285,-2.5714998,-0.37897882,3.4555836,0.0,7.075199,0.0
2019-05-18 00:00:00+08:00,7.8285,-0.42149997,-1.2880182,3.7264168,0.1,11.258566,0.07
2019-05-19 00:00:00+08:00,11.278501,-3.7715,-1.4773955,4.143084,0.2,16.682121,0.14
2019-05-20 00:00:00+08:00,17.1785,-0.021499991,4.839435,9.341001,0.0,10.464419,0.0
2019-05-21 00:00:00+08:00,23.9785,3.0285,10.290846,14.430583,0.0,9.907437,0.0
2019-05-22 00:00:00+08:00,28.7785,9.6785,16.180016,20.366003,0.0,11.580052,0.0
2019-05-23 00:00:00+08:00,30.5285,10.2285,17.880617,21.8535,0.0,11.106607,0.0
2019-05-24 00:00:00+08:00,15.3785,2.9785,5.628692,9.247251,10.8,15.537175,1.4000001
2019-05-25 00:00:00+08:00,12.4285,2.3285,3.3654811,6.78475,8.2,10.376777,2.8700001
2019-05-26 00:00:00+08:00,15.078501,1.0285,4.621825,8.691,0.1,9.957873,0.0
2019-05-27 00:00:00+08:00,23.1285,3.3785,8.942006,13.240998,0.0,11.254247,0.0
2019-05-28 00:00:00+08:00,23.8285,5.3785,9.71668,13.763917,0.0,11.176104,0.0
2019-05-29 00:00:00+08:00,13.828501,1.1785,1.5548983,6.5555835,0.0,17.981653,0.0
2019-05-30 00:00:00+08:00,17.4785,2.9285002,6.1695347,10.036834,0.0,9.032187,0.0
2019-05-31 00:00:00+08:00,22.8285,3.8284998,11.312241,14.803502,0.0,8.557053,0.0
2019-06-01 00:00:00+08:00,23.3285,8.1785,11.726895,15.118084,3.3000002,10.895529,0.0
2019-06-02 00:00:00+08:00,17.3285,4.0785,7.5473,11.180585,0.1,13.172119,0.0
2019-06-03 00:00:00+08:00,20.0785,6.4284997,8.932054,12.6639185,1.2,13.391475,0.0
2019-06-04 00:00:00+08:00,13.4785,1.7785001,3.5415003,8.093083,0.0,16.207481,0.0
2019-06-05 00:00:00+08:00,19.3285,1.4785,8.706521,12.043084,0.0,5.7180424,0.0
2019-06-06 00:00:00+08:00,16.6285,5.8285,7.7422757,11.172249,0.4,12.436723,0.0
2019-06-07 00:00:00+08:00,19.3285,4.1285,9.026924,12.459752,0.0,11.098837,0.0
2019-06-08 00:00:00+08:00,23.6285,4.3285,12.70314,15.77225,0.0,6.998306,0.0
2019-06-09 00:00:00+08:00,25.7785,12.4785,16.35567,19.418085,0.5,10.53369,0.0
2019-06-10 00:00:00+08:00,24.8285,11.578501,16.636824,19.245169,2.7,10.608622,0.0
2019-06-11 00:00:00+08:00,27.3285,12.328501,17.99381,20.826416,0.9,12.507135,0.0
2019-06-12 00:00:00+08:00,21.3785,8.9785,13.629935,16.38892,0.0,11.217909,0.0
2019-06-13 00:00:00+08:00,25.7785,8.1285,15.78402,18.0035,0.0,6.303987,0.0
2019-06-14 00:00:00+08:00,29.7285,12.9285,18.739145,22.201416,0.0,11.62351,0.0
2019-06-15 00:00:00+08:00,21.2785,14.4285,14.690295,18.599333,1.3000001,19.804451,0.0
2019-06-16 00:00:00+08:00,19.9785,12.1785,13.090617,15.661831,7.1000004,18.650028,0.0
2019-06-17 00:00:00+08:00,20.9785,11.778501,14.287041,15.116,21.1,8.201159,0.0
2019-06-18 00:00:00+08:00,23.5785,10.3785,17.315826,17.955584,0.3,4.256757,0.0
2019-06-19 00:00:00+08:00,27.2785,12.028501,18.693073,20.178503,0.0,7.6011877,0.0
2019-06-20 00:00:00+08:00,29.1285,12.4285,20.745777,22.313917,0.0,5.264642,0.0
2019-06-21 00:00:00+08:00,30.8785,16.0285,22.281038,24.422249,0.0,8.050171,0.0
2019-06-22 00:00:00+08:00,31.0285,18.678501,22.68559,25.355583,0.0,8.490827,0.0
2019-06-23 00:00:00+08:00,29.8285,16.2285,21.34371,24.003502,0.0,10.827607,0.0
2019-06-24 00:00:00+08:00,30.0785,15.4285,22.71911,23.511833,0.1,6.236465,0.0
2019-06-25 00:00:00+08:00,26.0785,16.4285,19.223984,20.79725,5.6000004,9.312367,0.0
2019-06-26 00:00:00+08:00,23.178501,11.6285,14.736117,17.665998,1.1,10.342896,0.0
2019-06-27 00:00:00+08:00,14.778501,8.4785,9.278586,11.611835,10.1,11.620669,0.0
2019-06-28 00:00:00+08:00,17.0285,8.6785,10.039138,12.728501,7.799999,15.267185,0.0
2019-06-29 00:00:00+08:00,18.8785,7.3785,12.134921,13.630582,0.5,8.557613,0.0
2019-06-30 00:00:00+08:00,19.178501,8.2285,12.578534,13.516,3.8000002,6.0983453,0.0
2019-07-01 00:00:00+08:00,19.9785,8.028501,13.593278,14.568084,0.5,5.2759233,0.0
2019-07-02 00:00:00+08:00,25.3285,9.1785,17.492773,18.338915,0.0,6.04255,0.0
2019-07-03 00:00:00+08:00,30.5285,13.6285,20.041456,22.184748,0.0,10.968297,0.0
2019-07-04 00:00:00+08:00,22.678501,14.528501,17.137392,18.599333,1.3000001,12.637679,0.0
2019-07-05 00:00:00+08:00,22.7785,11.528501,16.18055,17.505585,0.0,8.115207,0.0
2019-07-06 00:00:00+08:00,25.5285,10.1285,17.66768,19.016,0.0,5.4796033,0.0
2019-07-07 00:00:00+08:00,26.428501,13.078501,17.467787,19.23475,0.8,8.811763,0.0
2019-07-08 00:00:00+08:00,25.178501,14.1785,18.28557,19.497252,0.0,8.745826,0.0
2019-07-09 00:00:00+08:00,28.9785,12.4285,20.126793,21.726418,0.0,6.678517,0.0
2019-07-10 00:00:00+08:00,28.2785,17.0285,20.66567,23.024332,0.2,7.3137493,0.0
2019-07-11 00:00:00+08:00,27.6285,18.6285,21.183771,22.286835,1.7,8.592791,0.0
2019-07-12 00:00:00+08:00,27.5785,14.8785,20.998291,21.620169,0.2,8.977137,0.0
2019-07-13 00:00:00+08:00,27.428501,13.9785,20.710224,21.734749,0.0,7.4701185,0.0
2019-07-14 00:00:00+08:00,29.3785,17.428501,23.022024,24.201418,0.0,8.27549,0.0
2019-07-15 00:00:00+08:00,29.178501,19.428501,21.585678,23.986837,0.70000005,15.291202,0.0
2019-07-16 00:00:00+08:00,29.3785,15.4285,22.53802,22.749334,0.1,7.4858556,0.0
2019-07-17 00:00:00+08:00,29.3285,18.2285,23.801138,24.420168,0.0,8.745016,0.0
2019-07-18 00:00:00+08:00,22.4785,17.5785,20.76304,20.799334,5.9,7.9094462,0.0
2019-07-19 00:00:00+08:00,19.7285,15.828501,18.182184,17.403502,12.900001,7.153784,0.0
2019-07-20 00:00:00+08:00,24.5785,13.028501,19.063898,18.903498,0.4,6.585783,0.0
2019-07-21 00:00:00+08:00,29.2785,14.6785,21.364283,21.63475,0.0,8.43732,0.0
2019-07-22 00:00:00+08:00,21.9785,16.1285,19.501778,18.8285,9.700001,6.473643,0.0
2019-07-23 00:00:00+08:00,19.178501,14.9785,16.180447,16.08475,9.900001,9.739397,0.0
2019-07-24 00:00:00+08:00,21.5785,13.8785,17.183142,17.120165,3.1000001,7.5577445,0.0
2019-07-25 00:00:00+08:00,25.2785,13.9785,17.682245,18.180586,4.2999997,12.669316,0.0
2019-07-26 00:00:00+08:00,23.2785,12.3785,17.10295,17.655584,3.2999995,8.609673,0.0
2019-07-27 00:00:00+08:00,19.1285,15.7285,15.079151,17.29725,11.400001,17.578934,0.0
2019-07-28 00:00:00+08:00,18.7285,11.278501,12.099907,14.526418,1.1000001,15.946761,0.0
2019-07-29 00:00:00+08:00,13.078501,10.8785,10.071529,11.782666,14.799999,12.755823,0.0
2019-07-30 00:00:00+08:00,18.0285,10.9285,12.180012,13.99725,0.5,15.745615,0.0
2019-07-31 00:00:00+08:00,23.3785,11.578501,17.87411,17.632668,0.0,6.0843267,0.0
2019-08-01 00:00:00+08:00,25.3785,12.078501,19.345224,19.445168,0.3,5.5707655,0.0
2019-08-02 00:00:00+08:00,27.928501,13.8785,20.73543,21.113916,0.0,6.716627,0.0
2019-08-03 00:00:00+08:00,29.9785,14.4785,21.62509,22.961836,0.0,8.723447,0.0
2019-08-04 00:00:00+08:00,28.8285,15.278501,20.922714,21.07225,0.6,7.639397,0.0
2019-08-05 00:00:00+08:00,22.6285,15.6785,19.110888,18.045168,6.6999993,6.1477556,0.0
2019-08-06 00:00:00+08:00,18.2785,14.7285,16.580965,15.91392,21.000004,4.6806045,0.0
2019-08-07 00:00:00+08:00,20.6285,11.9785,15.387768,16.232668,0.4,8.238995,0.0
2019-08-08 00:00:00+08:00,21.0785,10.2285,14.600255,15.136836,3.0,5.1006913,0.0
2019-08-09 00:00:00+08:00,17.2785,13.4785,15.28783,14.980587,18.5,5.138278,0.0
2019-08-10 00:00:00+08:00,22.3785,11.528501,17.562893,17.47642,0.0,5.0296288,0.0
2019-08-11 00:00:00+08:00,26.2785,10.8785,18.557455,19.155584,0.4,9.287783,0.0
2019-08-12 00:00:00+08:00,18.7285,10.6285,14.162419,15.213917,4.2,10.340863,0.0
2019-08-13 00:00:00+08:00,19.5785,7.7285,12.459465,13.749336,1.4000001,7.338195,0.0
2019-08-14 00:00:00+08:00,19.8285,9.4785,13.407597,14.480586,0.8,5.8187675,0.0
2019-08-15 00:00:00+08:00,16.5285,8.8285,9.761492,12.274335,7.8999996,13.992346,0.0
2019-08-16 00:00:00+08:00,17.678501,5.5285,10.770111,12.657665,0.0,6.679003,0.0
2019-08-17 00:00:00+08:00,20.428501,7.0285,12.5095215,14.136832,0.0,6.489739,0.0
2019-08-18 00:00:00+08:00,17.1785,7.1784997,10.742547,12.836833,0.1,10.940766,0.0
2019-08-19 00:00:00+08:00,18.4785,10.028501,12.111817,13.570168,8.699999,10.522524,0.0
2019-08-20 00:00:00+08:00,14.6285,7.8285,8.945056,10.976415,2.0,11.332177,0.0
2019-08-21 00:00:00+08:00,18.428501,6.6784997,11.092175,12.882668,0.2,7.429366,0.0
2019-08-22 00:00:00+08:00,21.7285,7.5285,13.675629,14.936833,0.0,5.7187924,0.0
2019-08-23 00:00:00+08:00,21.0285,11.2285,14.104904,15.770167,2.3999999,11.119375,0.0
2019-08-24 00:00:00+08:00,23.1285,11.2285,16.090921,16.616003,3.5999997,7.7690864,0.0
2019-08-25 00:00:00+08:00,19.2285,9.9785,13.52028,14.820168,0.9,9.1464,0.0
2019-08-26 00:00:00+08:00,15.1285,7.7785,9.121772,11.486833,1.4000002,10.363757,0.0
2019-08-27 00:00:00+08:00,15.9285,5.7285,7.6488404,11.201417,0.0,16.546696,0.0
2019-08-28 00:00:00+08:00,19.3785,7.5785,11.887051,13.42225,0.0,7.58886,0.0
2019-08-29 00:00:00+08:00,21.5785,7.7285,13.090546,14.655583,0.0,6.1617956,0.0
2019-08-30 00:00:00+08:00,22.7785,8.5785,14.260856,15.974332,0.0,7.269345,0.0
2019-08-31 00:00:00+08:00,24.8285,9.528501,16.107653,17.999334,0.0,7.9339714,0.0
2019-09-01 00:00:00+08:00,26.928501,12.028501,17.66414,19.47642,0.0,6.780471,0.0
2019-09-02 00:00:00+08:00,25.928501,13.078501,17.756027,19.707666,0.0,6.642607,0.0
2019-09-03 00:00:00+08:00,28.4785,14.3785,18.859053,21.107668,0.0,9.9426155,0.0
2019-09-04 00:00:00+08:00,22.2785,13.1285,16.09169,17.94517,0.0,8.765521,0.0
2019-09-05 00:00:00+08:00,24.5285,8.8285,16.090008,17.080585,0.0,4.9722295,0.0
2019-09-06 00:00:00+08:00,24.5285,9.8785,15.417394,16.447248,26.300001,9.778825,0.0
2019-09-07 00:00:00+08:00,15.1785,6.3285,7.2229424,9.995168,0.4,11.959679,0.0
2019-09-08 00:00:00+08:00,11.9285,4.6285,4.8742537,7.943083,0.0,9.028438,0.0
2019-09-09 00:00:00+08:00,15.6785,3.3284998,6.7142944,9.345166,0.0,6.089147,0.0
2019-09-10 00:00:00+08:00,21.9785,4.3285,10.48133,13.309751,0.0,10.277846,0.0
2019-09-11 00:00:00+08:00,22.5785,9.578501,14.26659,17.174334,0.1,13.509836,0.0
2019-09-12 00:00:00+08:00,14.7285,7.0285,8.206234,10.693084,4.1,11.252831,0.0
2019-09-13 00:00:00+08:00,13.3785,2.7285,4.8678603,8.280584,0.8,10.356959,0.0
2019-09-14 00:00:00+08:00,14.6785,2.8285,5.1063857,8.9972515,0.0,10.908082,0.0
2019-09-15 00:00:00+08:00,12.4285,0.6785,2.918722,6.5847507,0.1,10.36259,0.0
2019-09-16 00:00:00+08:00,15.9785,3.1285,5.446588,9.593083,0.3,12.852162,0.0
2019-09-17 00:00:00+08:00,14.278501,0.5285,3.929969,7.3160005,0.0,9.287633,0.0
2019-09-18 00:00:00+08:00,19.8285,2.2785,7.7958794,11.2285,0.0,9.933117,0.0
2019-09-19 00:00:00+08:00,18.3285,5.8285,9.255736,12.074333,0.2,8.305522,0.0
2019-09-20 00:00:00+08:00,17.3785,4.1785,8.611306,11.0785,0.0,6.1293244,0.0
2019-09-21 00:00:00+08:00,21.6285,5.0785,10.728091,13.355583,0.0,6.362419,0.0
2019-09-22 00:00:00+08:00,23.7285,7.2285,12.66824,15.301417,0.0,6.121508,0.0
2019-09-23 00:00:00+08:00,23.0285,8.528501,12.547562,15.418083,0.0,7.454183,0.0
2019-09-24 00:00:00+08:00,24.2785,7.5285,13.630363,17.074331,0.0,8.843384,0.0
2019-09-25 00:00:00+08:00,22.3785,7.9785,12.601392,15.572251,0.0,6.549054,0.0
2019-09-26 00:00:00+08:00,25.0785,8.778501,12.958085,16.720167,0.0,10.37888,0.0
2019-09-27 00:00:00+08:00,20.5285,4.8285,9.695334,13.061831,0.0,11.330924,0.0
2019-09-28 00:00:00+08:00,17.5785,0.6785,6.7313027,10.055583,0.0,8.2162,0.0
2019-09-29 00:00:00+08:00,23.0285,6.3785,11.213256,14.747251,0.0,11.075187,0.0
2019-09-30 00:00:00+08:00,23.9785,6.8285,12.279405,15.651418,0.0,11.10383,0.0
2019-10-01 00:00:00+08:00,12.1285,3.1785002,3.6436245,7.193083,1.2,13.380298,0.0
2019-10-02 00:00:00+08:00,5.6784997,-0.32149994,-0.095909126,3.116,2.4000003,7.474308,0.84000003
2019-10-03 00:00:00+08:00,4.5285,-1.2715,-2.9449666,1.2576666,1.7000002,9.979878,1.19
2019-10-04 00:00:00+08:00,6.3285,-3.5215,-2.8066807,1.1035,0.0,6.563128,0.0
2019-10-05 00:00:00+08:00,9.0785,-3.3715,-1.6694127,2.6847498,0.0,8.390503,0.0
2019-10-06 00:00:00+08:00,11.328501,-0.8714999,0.50885314,4.936834,0.0,11.016765,0.0
2019-10-07 00:00:00+08:00,7.1784997,-1.8714999,-0.98646355,3.0097501,0.0,9.981387,0.0
2019-10-08 00:00:00+08:00,14.7285,-0.17149997,2.4086478,6.611833,0.0,11.503365,0.0
2019-10-09 00:00:00+08:00,9.828501,-2.0714998,-0.18913925,4.163917,0.0,11.996506,0.0
2019-10-10 00:00:00+08:00,3.1285,-5.5715003,-6.427822,-2.2506666,0.3,6.6062374,0.21000001
2019-10-11 00:00:00+08:00,0.4785,-5.9715,-7.651863,-3.2152498,0.0,5.7143803,0.0
2019-10-12 00:00:00+08:00,0.4785,-7.0715003,-8.353385,-3.850667,0.0,6.3864193,0.0
2019-10-13 00:00:00+08:00,2.4285002,-7.1215005,-7.517136,-3.0110826,0.0,6.7628913,0.0
2019-10-14 00:00:00+08:00,6.6285,-5.6215,-4.2465215,0.27016652,0.0,6.20177,0.0
2019-10-15 00:00:00+08:00,9.0785,-2.2215,-1.604019,2.9285002,0.0,6.360069,0.0
2019-10-16 00:00:00+08:00,10.2285,-3.8715,-2.3079243,2.7910001,0.0,9.443799,0.0
2019-10-17 00:00:00+08:00,9.7285,-2.7215,-2.4154932,2.661833,0.0,10.194616,0.0
2019-10-18 00:00:00+08:00,12.9285,-1.6214999,-0.41224274,4.3493333,0.0,10.454546,0.0
2019-10-19 00:00:00+08:00,8.528501,-2.3715,-3.1930285,1.8014168,3.6999998,16.214373,2.3799999
2019-10-20 00:00:00+08:00,5.0785,-5.0215,-4.9326115,-0.38608345,0.0,8.894063,0.0
2019-10-21 00:00:00+08:00,7.9785,-3.0715003,-2.9204934,1.4951664,0.2,7.634026,0.14
2019-10-22 00:00:00+08:00,5.6285,-5.3715,-5.519604,-0.89441675,0.2,11.272148,0.14
2019-10-23 00:00:00+08:00,-1.4715,-6.9214997,-9.7605295,-4.981917,0.0,9.624276,0.0
2019-10-24 00:00:00+08:00,-1.0215,-8.971499,-9.927933,-5.5694165,0.0,6.1053443,0.0
2019-10-25 00:00:00+08:00,4.8785,-8.0215,-7.3557587,-2.5423331,0.0,8.936044,0.0
2019-10-26 00:00:00+08:00,5.9785,-3.8715,-5.2904887,0.0035001487,0.0,11.746504,0.0
2019-10-27 00:00:00+08:00,2.1285,-7.1714997,-7.4218345,-2.1631668,3.3000002,13.612798,2.3799999
2019-10-28 00:00:00+08:00,6.1784997,-8.171499,-7.1928477,-2.3714998,0.0,9.828585,0.0
2019-10-29 00:00:00+08:00,9.278501,-2.5215,-2.6423857,1.9430833,0.0,10.678885,0.0
2019-10-30 00:00:00+08:00,12.078501,-0.021499991,-0.65214,3.9180832,0.0,11.432119,0.0
2019-10-31 00:00:00+08:00,10.278501,-0.32149994,0.24980973,3.774333,0.0,6.3334637,0.0
2019-11-01 00:00:00+08:00,10.278501,-1.2215,-0.16740392,3.3576667,0.0,5.200085,0.0
2019-11-02 00:00:00+08:00,9.828501,-1.6214999,-1.1706213,2.591,0.0,6.2607064,0.0
2019-11-03 00:00:00+08:00,10.278501,-2.2715,-1.5846571,2.4014168,0.0,8.228759,0.0
2019-11-04 00:00:00+08:00,5.3785,-5.0715003,-6.160169,-1.7985834,0.0,8.971691,0.0
2019-11-05 00:00:00+08:00,6.0785,-4.6215,-4.65827,-0.1756667,0.0,8.777172,0.0
2019-11-06 00:00:00+08:00,1.4785,-6.1215,-7.19927,-2.9506664,0.0,7.2617455,0.0
2019-11-07 00:00:00+08:00,4.9785,-4.0215,-3.9183266,0.0618334,0.0,6.6656246,0.0
2019-11-08 00:00:00+08:00,8.1285,-4.7215,-2.9759738,0.8784999,0.0,6.108117,0.0
2019-11-09 00:00:00+08:00,3.5784998,-3.4215002,-4.0441747,-0.042333335,0.2,8.182865,0.14
2019-11-10 00:00:00+08:00,2.8785,-5.4215,-6.490192,-2.2194169,0.2,9.31302,0.14
2019-11-11 00:00:00+08:00,-1.1214999,-5.8215003,-6.815273,-3.0089998,2.8000004,5.6373167,1.96
2019-11-12 00:00:00+08:00,-3.4715,-18.7215,-18.692095,-13.134,2.1,12.553716,1.4000001
2019-11-13 00:00:00+08:00,-9.8215,-22.5215,-20.707853,-15.152748,0.0,10.6446905,0.0
2019-11-14 00:00:00+08:00,-4.5715003,-12.421499,-14.099674,-9.117332,0.1,8.726478,0.07
2019-11-15 00:00:00+08:00,-1.9715,-12.7715,-11.538997,-7.177749,0.0,5.7354207,0.0
2019-11-16 00:00:00+08:00,-4.3215003,-16.6215,-14.451663,-8.821501,3.0,14.250232,2.1
2019-11-17 00:00:00+08:00,-17.821499,-23.821499,-27.52627,-21.606916,1.2000002,13.223461,0.84
2019-11-18 00:00:00+08:00,-16.2715,-24.9215,-26.290619,-21.427748,0.0,5.5420613,0.0
2019-11-19 00:00:00+08:00,-7.1714997,-23.6715,-20.004114,-15.071499,0.0,6.8013372,0.0
2019-11-20 00:00:00+08:00,-4.4215,-17.8715,-17.817152,-12.694416,0.0,9.566047,0.0
2019-11-21 00:00:00+08:00,2.4785,-15.821499,-11.355515,-6.7694163,0.0,6.7526927,0.0
2019-11-22 00:00:00+08:00,-3.8715,-19.9215,-19.543001,-14.267331,1.5,10.345367,1.05
2019-11-23 00:00:00+08:00,-13.671499,-19.821499,-22.004,-17.125666,0.0,6.5568433,0.0
2019-11-24 00:00:00+08:00,-11.721499,-22.821499,-22.072409,-16.773584,0.0,9.0983925,0.0
2019-11-25 00:00:00+08:00,-8.0215,-16.8715,-18.466528,-13.544418,0.0,6.2494125,0.0
2019-11-26 00:00:00+08:00,-12.0215,-18.7715,-20.291988,-15.463168,0.0,6.432659,0.0
2019-11-27 00:00:00+08:00,-9.7715,-21.8715,-20.575209,-16.111082,0.0,3.9848595,0.0
2019-11-28 00:00:00+08:00,-4.7215,-18.821499,-17.600258,-12.913166,0.0,5.903345,0.0
2019-11-29 00:00:00+08:00,-7.8715005,-15.3715,-15.818862,-10.881916,1.0,9.029398,0.7
2019-11-30 00:00:00+08:00,-11.6215,-18.0215,-20.038874,-14.969417,0.1,8.336161,0.07
2019-12-01 00:00:00+08:00,-12.0715,-18.1715,-21.029121,-15.6715,0.0,10.318089,0.0
2019-12-02 00:00:00+08:00,-6.7715,-17.0215,-17.429142,-12.319415,0.0,9.592484,0.0
2019-12-03 00:00:00+08:00,-6.4715,-14.921499,-16.940517,-12.008999,0.0,8.750243,0.0
2019-12-04 00:00:00+08:00,-7.1215005,-15.0215,-15.703575,-11.223583,0.0,5.4078546,0.0
2019-12-05 00:00:00+08:00,-5.2215,-16.2215,-15.282249,-10.931916,0.0,4.237354,0.0
2019-12-06 00:00:00+08:00,-7.4715,-15.0215,-15.725148,-11.571499,0.0,3.4163632,0.0
2019-12-07 00:00:00+08:00,-2.8715,-13.8715,-14.45128,-9.652749,0.0,7.092464,0.0
2019-12-08 00:00:00+08:00,-5.5215,-13.2715,-14.652186,-10.148582,0.0,6.078986,0.0
2019-12-09 00:00:00+08:00,-6.9214997,-15.6215,-15.992489,-11.584,0.0,5.837159,0.0
2019-12-10 00:00:00+08:00,-8.671499,-16.071499,-17.674166,-12.677751,0.2,9.332863,0.14
2019-12-11 00:00:00+08:00,-7.9715,-17.3715,-17.821863,-13.315249,0.0,5.1712356,0.0
2019-12-12 00:00:00+08:00,-5.6715,-14.3715,-15.601247,-11.1465,0.0,5.8449903,0.0
2019-12-13 00:00:00+08:00,-5.3715,-14.721499,-15.861411,-11.079834,0.0,8.481645,0.0
2019-12-14 00:00:00+08:00,-4.6215,-16.8715,-15.82893,-10.996501,0.0,7.804392,0.0
2019-12-15 00:00:00+08:00,-1.2715,-15.321499,-12.975556,-8.402749,0.0,6.1850815,0.0
2019-12-16 00:00:00+08:00,-8.8715,-17.1715,-16.832775,-12.056915,0.0,7.7158046,0.0
2019-12-17 00:00:00+08:00,-12.5715,-18.4715,-21.123568,-16.471498,0.0,5.7202287,0.0
2019-12-18 00:00:00+08:00,-13.171499,-19.071499,-21.24248,-16.669416,0.0,4.8540735,0.0
2019-12-19 00:00:00+08:00,-12.6215,-20.6215,-22.256975,-17.292334,0.0,7.2732477,0.0
2019-12-20 00:00:00+08:00,-11.3715,-19.0215,-21.253878,-16.400665,0.0,6.8009095,0.0
2019-12-21 00:00:00+08:00,-8.921499,-20.4715,-19.276613,-14.771499,0.2,4.760916,0.14
2019-12-22 00:00:00+08:00,-10.971499,-18.1715,-18.5123,-14.25275,0.0,3.7913134,0.0
2019-12-23 00:00:00+08:00,-8.5715,-19.7715,-19.481966,-14.717331,0.1,6.704459,0.07
2019-12-24 00:00:00+08:00,-13.0715,-20.571499,-20.754583,-15.888167,1.5000001,7.4996767,1.05
2019-12-25 00:00:00+08:00,-14.3215,-20.821499,-22.827364,-18.219416,0.0,5.1140723,0.0
2019-12-26 00:00:00+08:00,-11.6215,-20.7215,-21.519491,-16.575665,0.0,7.078932,0.0
