date,year,month,season,parameter,avg_value,median_value,min_value,max_value,number_of_station_readings,avg_percent_coverage,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,temperature_2m_mean,precipitation_sum,wind_speed_10m_mean,snowfall_sum,year_weather,month_weather,day,season_weather
2017-12-19,2017,12,Winter,so2,60.900000000000006,49.8,10.7,159.0,9,57.44444444444444,-9.471499,-20.8715,-19.99158,-15.017334,0.0,8.682012,0.0,2017,12,19,Winter
2017-12-20,2017,12,Winter,co,3521.4285714285716,2980.0,2090.0,6570.0,7,84.57142857142857,-7.5715003,-18.6215,-17.779976,-12.965249,0.0,7.2674327,0.0,2017,12,20,Winter
2017-12-20,2017,12,Winter,no2,84.2625,81.05000000000001,31.0,165.0,8,74.5,-7.5715003,-18.6215,-17.779976,-12.965249,0.0,7.2674327,0.0,2017,12,20,Winter
2017-12-20,2017,12,Winter,o3,9.073500000000001,8.89,0.273,20.6,6,84.83333333333333,-7.5715003,-18.6215,-17.779976,-12.965249,0.0,7.2674327,0.0,2017,12,20,Winter
2017-12-20,2017,12,Winter,pm10,293.8,280.5,148.0,492.0,10,82.6,-7.5715003,-18.6215,-17.779976,-12.965249,0.0,7.2674327,0.0,2017,12,20,Winter
2017-12-20,2017,12,Winter,pm25,272.85714285714283,288.0,144.0,447.0,7,79.71428571428571,-7.5715003,-18.6215,-17.779976,-12.965249,0.0,7.2674327,0.0,2017,12,20,Winter
2017-12-20,2017,12,Winter,so2,62.339999999999996,52.95,8.0,173.0,10,74.2,-7.5715003,-18.6215,-17.779976,-12.965249,0.0,7.2674327,0.0,2017,12,20,Winter
2017-12-21,2017,12,Winter,co,3332.8571428571427,2510.0,1830.0,7120.0,7,79.71428571428571,-11.0215,-14.821499,-17.284668,-12.854833,0.0,4.7876005,0.0,2017,12,21,Winter
2017-12-21,2017,12,Winter,no2,83.84285714285714,84.9,30.6,154.0,7,79.71428571428571,-11.0215,-14.821499,-17.284668,-12.854833,0.0,4.7876005,0.0,2017,12,21,Winter
2017-12-21,2017,12,Winter,o3,9.997616666666667,10.17,0.0877,24.0,6,79.83333333333333,-11.0215,-14.821499,-17.284668,-12.854833,0.0,4.7876005,0.0,2017,12,21,Winter
2017-12-21,2017,12,Winter,pm10,293.6,253.5,115.0,689.0,10,77.9,-11.0215,-14.821499,-17.284668,-12.854833,0.0,4.7876005,0.0,2017,12,21,Winter
2017-12-21,2017,12,Winter,pm25,265.85714285714283,249.0,116.0,562.0,7,76.85714285714286,-11.0215,-14.821499,-17.284668,-12.854833,0.0,4.7876005,0.0,2017,12,21,Winter
2017-12-21,2017,12,Winter,so2,70.05555555555556,50.2,14.8,194.0,9,78.22222222222223,-11.0215,-14.821499,-17.284668,-12.854833,0.0,4.7876005,0.0,2017,12,21,Winter
2017-12-22,2017,12,Winter,co,4667.142857142857,3080.0,2120.0,12700.0,7,61.285714285714285,-8.971499,-20.5215,-19.067636,-14.633999,0.0,4.0937843,0.0,2017,12,22,Winter
2017-12-22,2017,12,Winter,no2,87.3,85.8,28.0,160.0,7,61.285714285714285,-8.971499,-20.5215,-19.067636,-14.633999,0.0,4.0937843,0.0,2017,12,22,Winter
2017-12-22,2017,12,Winter,o3,8.006883333333333,7.915,0.0833,17.3,6,53.5,-8.971499,-20.5215,-19.067636,-14.633999,0.0,4.0937843,0.0,2017,12,22,Winter
2017-12-22,2017,12,Winter,pm10,349.1111111111111,333.0,199.0,704.0,9,59.333333333333336,-8.971499,-20.5215,-19.067636,-14.633999,0.0,4.0937843,0.0,2017,12,22,Winter
2017-12-22,2017,12,Winter,pm25,281.1666666666667,251.0,174.0,498.0,6,50.666666666666664,-8.971499,-20.5215,-19.067636,-14.633999,0.0,4.0937843,0.0,2017,12,22,Winter
2017-12-22,2017,12,Winter,so2,69.2625,49.900000000000006,13.1,215.0,8,62.125,-8.971499,-20.5215,-19.067636,-14.633999,0.0,4.0937843,0.0,2017,12,22,Winter
2017-12-23,2017,12,Winter,co,2945.714285714286,2760.0,1840.0,5330.0,7,72.85714285714286,-12.721499,-18.9215,-20.494574,-15.758999,0.0,6.2681513,0.0,2017,12,23,Winter
2017-12-23,2017,12,Winter,no2,80.91428571428571,68.6,30.6,141.0,7,74.0,-12.721499,-18.9215,-20.494574,-15.758999,0.0,6.2681513,0.0,2017,12,23,Winter
2017-12-23,2017,12,Winter,o3,9.983166666666667,10.1,0.087,23.4,6,69.0,-12.721499,-18.9215,-20.494574,-15.758999,0.0,6.2681513,0.0,2017,12,23,Winter
2017-12-23,2017,12,Winter,pm10,277.44444444444446,313.0,136.0,372.0,9,71.44444444444444,-12.721499,-18.9215,-20.494574,-15.758999,0.0,6.2681513,0.0,2017,12,23,Winter
2017-12-23,2017,12,Winter,pm25,237.66666666666666,236.5,147.0,312.0,6,59.833333333333336,-12.721499,-18.9215,-20.494574,-15.758999,0.0,6.2681513,0.0,2017,12,23,Winter
2017-12-23,2017,12,Winter,so2,81.3625,59.3,21.7,250.0,8,74.125,-12.721499,-18.9215,-20.494574,-15.758999,0.0,6.2681513,0.0,2017,12,23,Winter
2017-12-24,2017,12,Winter,co,4978.571428571428,4630.0,3290.0,8090.0,7,79.71428571428571,-12.6215,-21.8715,-21.188976,-16.706915,0.0,4.7610197,0.0,2017,12,24,Winter
2017-12-24,2017,12,Winter,no2,95.1375,91.45,18.0,185.0,8,70.25,-12.6215,-21.8715,-21.188976,-16.706915,0.0,4.7610197,0.0,2017,12,24,Winter
2017-12-24,2017,12,Winter,o3,7.538333333333333,5.835,0.102,18.2,6,80.5,-12.6215,-21.8715,-21.188976,-16.706915,0.0,4.7610197,0.0,2017,12,24,Winter
2017-12-24,2017,12,Winter,pm10,488.2,456.0,289.0,836.0,10,76.3,-12.6215,-21.8715,-21.188976,-16.706915,0.0,4.7610197,0.0,2017,12,24,Winter
2017-12-24,2017,12,Winter,pm25,339.14285714285717,360.0,265.0,398.0,7,72.71428571428571,-12.6215,-21.8715,-21.188976,-16.706915,0.0,4.7610197,0.0,2017,12,24,Winter
2017-12-24,2017,12,Winter,so2,80.31,71.15,19.0,244.0,10,70.0,-12.6215,-21.8715,-21.188976,-16.706915,0.0,4.7610197,0.0,2017,12,24,Winter
2017-12-25,2017,12,Winter,co,2201.4285714285716,1730.0,1070.0,3860.0,7,56.0,-13.3215,-21.3715,-21.179949,-16.711082,0.0,4.601832,0.0,2017,12,25,Winter
2017-12-25,2017,12,Winter,no2,64.45,56.849999999999994,23.0,146.0,8,50.0,-13.3215,-21.3715,-21.179949,-16.711082,0.0,4.601832,0.0,2017,12,25,Winter
2017-12-25,2017,12,Winter,o3,12.896,11.370000000000001,0.182,38.4,6,57.666666666666664,-13.3215,-21.3715,-21.179949,-16.711082,0.0,4.601832,0.0,2017,12,25,Winter
2017-12-25,2017,12,Winter,pm10,187.38,179.5,77.6,346.0,10,57.1,-13.3215,-21.3715,-21.179949,-16.711082,0.0,4.601832,0.0,2017,12,25,Winter
2017-12-25,2017,12,Winter,pm25,171.07142857142858,163.0,67.4,312.0,7,60.714285714285715,-13.3215,-21.3715,-21.179949,-16.711082,0.0,4.601832,0.0,2017,12,25,Winter
2017-12-25,2017,12,Winter,so2,59.339999999999996,44.75,10.0,185.0,10,50.8,-13.3215,-21.3715,-21.179949,-16.711082,0.0,4.601832,0.0,2017,12,25,Winter
2017-12-26,2017,12,Winter,co,2635.5714285714284,1390.0,999.0,7070.0,7,82.28571428571429,-9.421499,-22.571499,-23.290083,-18.04025,0.0,9.678114,0.0,2017,12,26,Winter
2017-12-26,2017,12,Winter,no2,68.45714285714286,76.1,26.0,127.0,7,82.28571428571429,-9.421499,-22.571499,-23.290083,-18.04025,0.0,9.678114,0.0,2017,12,26,Winter
2017-12-26,2017,12,Winter,o3,13.375,12.015,0.139,33.6,6,85.5,-9.421499,-22.571499,-23.290083,-18.04025,0.0,9.678114,0.0,2017,12,26,Winter
2017-12-26,2017,12,Winter,pm10,222.11999999999998,109.95,48.5,638.0,10,85.1,-9.421499,-22.571499,-23.290083,-18.04025,0.0,9.678114,0.0,2017,12,26,Winter
2017-12-26,2017,12,Winter,pm25,184.2375,117.5,48.5,489.0,8,87.625,-9.421499,-22.571499,-23.290083,-18.04025,0.0,9.678114,0.0,2017,12,26,Winter
2017-12-26,2017,12,Winter,so2,66.44444444444444,33.2,12.8,200.0,9,83.0,-9.421499,-22.571499,-23.290083,-18.04025,0.0,9.678114,0.0,2017,12,26,Winter
2017-12-27,2017,12,Winter,co,1947.0,1090.0,656.0,4330.0,7,89.14285714285714,-4.7215,-20.5215,-17.83092,-13.186081,0.0,6.642845,0.0,2017,12,27,Winter
2017-12-27,2017,12,Winter,no2,56.95,49.3,18.0,143.0,8,78.5,-4.7215,-20.5215,-17.83092,-13.186081,0.0,6.642845,0.0,2017,12,27,Winter
2017-12-27,2017,12,Winter,o3,18.031666666666666,13.09,2.11,52.3,6,88.16666666666667,-4.7215,-20.5215,-17.83092,-13.186081,0.0,6.642845,0.0,2017,12,27,Winter
2017-12-27,2017,12,Winter,pm10,163.44,128.55,45.2,408.0,10,88.3,-4.7215,-20.5215,-17.83092,-13.186081,0.0,6.642845,0.0,2017,12,27,Winter
2017-12-27,2017,12,Winter,pm25,124.95,135.5,25.8,240.0,8,93.75,-4.7215,-20.5215,-17.83092,-13.186081,0.0,6.642845,0.0,2017,12,27,Winter
2017-12-27,2017,12,Winter,so2,62.89,39.2,14.7,206.0,10,78.7,-4.7215,-20.5215,-17.83092,-13.186081,0.0,6.642845,0.0,2017,12,27,Winter
2017-12-28,2017,12,Winter,co,928.7142857142857,893.0,595.0,1670.0,7,92.28571428571429,-3.9215002,-15.8715,-16.09917,-11.12983,0.0,9.258854,0.0,2017,12,28,Winter
2017-12-28,2017,12,Winter,no2,43.614285714285714,35.5,13.8,109.0,7,92.28571428571429,-3.9215002,-15.8715,-16.09917,-11.12983,0.0,9.258854,0.0,2017,12,28,Winter
2017-12-28,2017,12,Winter,o3,17.78,17.950000000000003,1.98,35.8,6,94.5,-3.9215002,-15.8715,-16.09917,-11.12983,0.0,9.258854,0.0,2017,12,28,Winter
2017-12-28,2017,12,Winter,pm10,74.61,69.80000000000001,45.0,126.0,10,92.5,-3.9215002,-15.8715,-16.09917,-11.12983,0.0,9.258854,0.0,2017,12,28,Winter
2017-12-28,2017,12,Winter,pm25,54.375,55.45,25.5,91.5,8,95.375,-3.9215002,-15.8715,-16.09917,-11.12983,0.0,9.258854,0.0,2017,12,28,Winter
2017-12-28,2017,12,Winter,so2,30.045555555555552,22.4,9.21,50.3,9,91.66666666666667,-3.9215002,-15.8715,-16.09917,-11.12983,0.0,9.258854,0.0,2017,12,28,Winter
2017-12-29,2017,12,Winter,co,1473.7142857142858,1470.0,836.0,2750.0,7,82.14285714285714,-10.7715,-22.4215,-20.491478,-15.086085,0.5,11.656666,0.35,2017,12,29,Winter
2017-12-29,2017,12,Winter,no2,48.07142857142857,42.5,12.3,97.6,7,82.14285714285714,-10.7715,-22.4215,-20.491478,-15.086085,0.5,11.656666,0.35,2017,12,29,Winter
2017-12-29,2017,12,Winter,o3,17.133333333333333,18.15,1.9,28.2,6,82.0,-10.7715,-22.4215,-20.491478,-15.086085,0.5,11.656666,0.35,2017,12,29,Winter
2017-12-29,2017,12,Winter,pm10,116.17999999999999,99.2,49.5,209.0,10,81.2,-10.7715,-22.4215,-20.491478,-15.086085,0.5,11.656666,0.35,2017,12,29,Winter
2017-12-29,2017,12,Winter,pm25,95.3,79.2,38.0,174.0,8,84.375,-10.7715,-22.4215,-20.491478,-15.086085,0.5,11.656666,0.35,2017,12,29,Winter
2017-12-29,2017,12,Winter,so2,34.916666666666664,20.1,5.95,100.0,9,79.11111111111111,-10.7715,-22.4215,-20.491478,-15.086085,0.5,11.656666,0.35,2017,12,29,Winter
2017-12-30,2017,12,Winter,co,3908.5714285714284,3460.0,2330.0,6410.0,7,81.85714285714286,-15.421499,-23.8715,-24.377853,-19.248585,0.4,8.436103,0.28,2017,12,30,Winter
2017-12-30,2017,12,Winter,no2,76.78571428571429,71.9,24.7,144.0,7,81.85714285714286,-15.421499,-23.8715,-24.377853,-19.248585,0.4,8.436103,0.28,2017,12,30,Winter
2017-12-30,2017,12,Winter,o3,8.313333333333333,6.825,0.65,17.4,6,83.83333333333333,-15.421499,-23.8715,-24.377853,-19.248585,0.4,8.436103,0.28,2017,12,30,Winter
2017-12-30,2017,12,Winter,pm10,332.8,319.0,247.0,527.0,10,81.5,-15.421499,-23.8715,-24.377853,-19.248585,0.4,8.436103,0.28,2017,12,30,Winter
2017-12-30,2017,12,Winter,pm25,291.625,298.5,118.0,462.0,8,81.0,-15.421499,-23.8715,-24.377853,-19.248585,0.4,8.436103,0.28,2017,12,30,Winter
2017-12-30,2017,12,Winter,so2,62.08888888888888,44.8,11.2,198.0,9,81.33333333333333,-15.421499,-23.8715,-24.377853,-19.248585,0.4,8.436103,0.28,2017,12,30,Winter
2017-12-31,2017,12,Winter,co,2420.0,1690.0,1320.0,5390.0,7,89.0,-14.5215,-22.0215,-22.923864,-18.3215,0.0,4.706458,0.0,2017,12,31,Winter
2017-12-31,2017,12,Winter,no2,58.4375,53.400000000000006,15.0,120.0,8,78.375,-14.5215,-22.0215,-22.923864,-18.3215,0.0,4.706458,0.0,2017,12,31,Winter
2017-12-31,2017,12,Winter,o3,8.940166666666668,7.9,0.05,21.6,6,89.83333333333333,-14.5215,-22.0215,-22.923864,-18.3215,0.0,4.706458,0.0,2017,12,31,Winter
2017-12-31,2017,12,Winter,pm10,257.4,198.0,135.0,622.0,10,89.0,-14.5215,-22.0215,-22.923864,-18.3215,0.0,4.706458,0.0,2017,12,31,Winter
2017-12-31,2017,12,Winter,pm25,220.5,194.0,108.0,535.0,8,88.875,-14.5215,-22.0215,-22.923864,-18.3215,0.0,4.706458,0.0,2017,12,31,Winter
2017-12-31,2017,12,Winter,so2,65.1888888888889,50.9,14.9,146.0,9,89.11111111111111,-14.5215,-22.0215,-22.923864,-18.3215,0.0,4.706458,0.0,2017,12,31,Winter
2018-01-01,2018,1,Winter,co,1542.25,1360.0,345.0,3810.0,8,76.125,-15.821499,-24.321499,-25.959267,-20.729834,0.0,8.9557085,0.0,2018,1,1,Winter
2018-01-01,2018,1,Winter,no2,45.544444444444444,42.0,10.7,105.0,9,68.11111111111111,-15.821499,-24.321499,-25.959267,-20.729834,0.0,8.9557085,0.0,2018,1,1,Winter
2018-01-01,2018,1,Winter,o3,10.592,11.3,0.944,25.1,7,77.0,-15.821499,-24.321499,-25.959267,-20.729834,0.0,8.9557085,0.0,2018,1,1,Winter
2018-01-01,2018,1,Winter,pm10,116.30909090909091,89.2,53.5,197.0,11,80.81818181818181,-15.821499,-24.321499,-25.959267,-20.729834,0.0,8.9557085,0.0,2018,1,1,Winter
2018-01-01,2018,1,Winter,pm25,106.85,91.35,48.0,186.0,8,82.0,-15.821499,-24.321499,-25.959267,-20.729834,0.0,8.9557085,0.0,2018,1,1,Winter
2018-01-01,2018,1,Winter,so2,29.322727272727274,25.8,5.95,52.0,11,72.81818181818181,-15.821499,-24.321499,-25.959267,-20.729834,0.0,8.9557085,0.0,2018,1,1,Winter
2018-01-02,2018,1,Winter,co,2107.714285714286,1750.0,884.0,3760.0,7,83.85714285714286,-18.7215,-24.2215,-26.43419,-21.252748,0.0,8.495004,0.0,2018,1,2,Winter
2018-01-02,2018,1,Winter,no2,53.475,50.9,14.1,115.0,8,73.875,-18.7215,-24.2215,-26.43419,-21.252748,0.0,8.495004,0.0,2018,1,2,Winter
2018-01-02,2018,1,Winter,o3,10.0625,10.215,0.125,20.8,6,81.16666666666667,-18.7215,-24.2215,-26.43419,-21.252748,0.0,8.495004,0.0,2018,1,2,Winter
2018-01-02,2018,1,Winter,pm10,181.97,171.5,92.7,327.0,10,82.1,-18.7215,-24.2215,-26.43419,-21.252748,0.0,8.495004,0.0,2018,1,2,Winter
2018-01-02,2018,1,Winter,pm25,173.72857142857143,174.0,89.1,338.0,7,74.42857142857143,-18.7215,-24.2215,-26.43419,-21.252748,0.0,8.495004,0.0,2018,1,2,Winter
2018-01-02,2018,1,Winter,so2,40.422999999999995,37.0,5.83,84.8,10,74.6,-18.7215,-24.2215,-26.43419,-21.252748,0.0,8.495004,0.0,2018,1,2,Winter
2018-01-03,2018,1,Winter,co,2662.5,2450.0,1260.0,4660.0,8,69.875,-18.571499,-23.7715,-26.798935,-21.9215,0.0,6.265611,0.0,2018,1,3,Winter
2018-01-03,2018,1,Winter,no2,68.07777777777778,58.6,27.0,130.0,9,62.55555555555556,-18.571499,-23.7715,-26.798935,-21.9215,0.0,6.265611,0.0,2018,1,3,Winter
2018-01-03,2018,1,Winter,o3,7.679428571428572,5.5,0.0,21.1,7,69.71428571428571,-18.571499,-23.7715,-26.798935,-21.9215,0.0,6.265611,0.0,2018,1,3,Winter
2018-01-03,2018,1,Winter,pm10,300.27272727272725,268.0,145.0,599.0,11,71.63636363636364,-18.571499,-23.7715,-26.798935,-21.9215,0.0,6.265611,0.0,2018,1,3,Winter
2018-01-03,2018,1,Winter,pm25,253.625,209.0,164.0,528.0,8,77.875,-18.571499,-23.7715,-26.798935,-21.9215,0.0,6.265611,0.0,2018,1,3,Winter
2018-01-03,2018,1,Winter,so2,72.7090909090909,63.7,15.0,173.0,11,64.81818181818181,-18.571499,-23.7715,-26.798935,-21.9215,0.0,6.265611,0.0,2018,1,3,Winter
2018-01-04,2018,1,Winter,co,3290.0,2480.0,1540.0,6160.0,8,69.0,-18.321499,-25.9215,-27.207062,-22.540247,0.0,4.822464,0.0,2018,1,4,Winter
2018-01-04,2018,1,Winter,no2,77.92222222222222,77.3,32.0,140.0,9,61.77777777777778,-18.321499,-25.9215,-27.207062,-22.540247,0.0,4.822464,0.0,2018,1,4,Winter
2018-01-04,2018,1,Winter,o3,7.4275714285714285,2.38,0.267,20.7,7,68.14285714285714,-18.321499,-25.9215,-27.207062,-22.540247,0.0,4.822464,0.0,2018,1,4,Winter
2018-01-04,2018,1,Winter,pm10,372.54545454545456,303.0,222.0,874.0,11,68.0909090909091,-18.321499,-25.9215,-27.207062,-22.540247,0.0,4.822464,0.0,2018,1,4,Winter
2018-01-04,2018,1,Winter,pm25,291.625,261.5,168.0,603.0,8,66.5,-18.321499,-25.9215,-27.207062,-22.540247,0.0,4.822464,0.0,2018,1,4,Winter
2018-01-04,2018,1,Winter,so2,97.53636363636365,81.4,16.0,250.0,11,62.36363636363637,-18.321499,-25.9215,-27.207062,-22.540247,0.0,4.822464,0.0,2018,1,4,Winter
2018-01-05,2018,1,Winter,co,2445.0,2320.0,1070.0,3760.0,8,62.0,-16.1715,-25.7215,-25.6709,-20.994417,0.0,5.1722183,0.0,2018,1,5,Winter
2018-01-05,2018,1,Winter,no2,79.98888888888888,73.9,39.3,141.0,9,55.55555555555556,-16.1715,-25.7215,-25.6709,-20.994417,0.0,5.1722183,0.0,2018,1,5,Winter
2018-01-05,2018,1,Winter,o3,7.679142857142857,6.5,0.0,22.0,7,61.857142857142854,-16.1715,-25.7215,-25.6709,-20.994417,0.0,5.1722183,0.0,2018,1,5,Winter
2018-01-05,2018,1,Winter,pm10,324.0,261.0,158.0,698.0,11,61.0,-16.1715,-25.7215,-25.6709,-20.994417,0.0,5.1722183,0.0,2018,1,5,Winter
2018-01-05,2018,1,Winter,pm25,264.75,231.0,165.0,629.0,8,61.375,-16.1715,-25.7215,-25.6709,-20.994417,0.0,5.1722183,0.0,2018,1,5,Winter
2018-01-05,2018,1,Winter,so2,95.69090909090909,85.5,31.0,205.0,11,56.09090909090909,-16.1715,-25.7215,-25.6709,-20.994417,0.0,5.1722183,0.0,2018,1,5,Winter
2018-01-06,2018,1,Winter,co,1636.875,1350.0,995.0,3710.0,8,56.875,-14.421499,-22.8715,-23.769293,-19.394417,0.5,3.5822992,0.42,2018,1,6,Winter
2018-01-06,2018,1,Winter,no2,62.01111111111111,66.5,19.8,123.0,9,51.0,-14.421499,-22.8715,-23.769293,-19.394417,0.5,3.5822992,0.42,2018,1,6,Winter
2018-01-06,2018,1,Winter,o3,10.42452857142857,8.2,0.0417,30.1,7,56.142857142857146,-14.421499,-22.8715,-23.769293,-19.394417,0.5,3.5822992,0.42,2018,1,6,Winter
2018-01-06,2018,1,Winter,pm10,182.36363636363637,159.0,105.0,336.0,11,60.72727272727273,-14.421499,-22.8715,-23.769293,-19.394417,0.5,3.5822992,0.42,2018,1,6,Winter
2018-01-06,2018,1,Winter,pm25,144.05,113.5,90.3,285.0,8,70.5,-14.421499,-22.8715,-23.769293,-19.394417,0.5,3.5822992,0.42,2018,1,6,Winter
2018-01-06,2018,1,Winter,so2,63.68181818181818,68.9,14.6,97.4,11,59.18181818181818,-14.421499,-22.8715,-23.769293,-19.394417,0.5,3.5822992,0.42,2018,1,6,Winter
2018-01-07,2018,1,Winter,co,1039.5,1080.0,323.0,1730.0,8,61.125,-14.3715,-18.8715,-21.980993,-16.904833,2.6999996,8.800196,1.8200003,2018,1,7,Winter
2018-01-07,2018,1,Winter,no2,49.82,47.3,10.0,125.0,10,50.6,-14.3715,-18.8715,-21.980993,-16.904833,2.6999996,8.800196,1.8200003,2018,1,7,Winter
2018-01-07,2018,1,Winter,o3,19.34142857142857,21.5,1.9,38.8,7,61.42857142857143,-14.3715,-18.8715,-21.980993,-16.904833,2.6999996,8.800196,1.8200003,2018,1,7,Winter
2018-01-07,2018,1,Winter,pm10,103.67272727272729,77.0,55.1,228.0,11,66.9090909090909,-14.3715,-18.8715,-21.980993,-16.904833,2.6999996,8.800196,1.8200003,2018,1,7,Winter
2018-01-07,2018,1,Winter,pm25,80.25,61.05,49.9,168.0,8,69.0,-14.3715,-18.8715,-21.980993,-16.904833,2.6999996,8.800196,1.8200003,2018,1,7,Winter
2018-01-07,2018,1,Winter,so2,28.2225,25.6,3.33,58.6,12,61.25,-14.3715,-18.8715,-21.980993,-16.904833,2.6999996,8.800196,1.8200003,2018,1,7,Winter
2018-01-08,2018,1,Winter,co,1265.625,919.5,346.0,4260.0,8,45.5,-15.8715,-25.6715,-25.061773,-19.800665,0.1,9.503124,0.07,2018,1,8,Winter
2018-01-08,2018,1,Winter,no2,50.48888888888889,49.0,12.0,117.0,9,41.888888888888886,-15.8715,-25.6715,-25.061773,-19.800665,0.1,9.503124,0.07,2018,1,8,Winter
2018-01-08,2018,1,Winter,o3,16.985714285714288,14.7,2.83,27.7,7,43.714285714285715,-15.8715,-25.6715,-25.061773,-19.800665,0.1,9.503124,0.07,2018,1,8,Winter
2018-01-08,2018,1,Winter,pm10,80.14,70.9,25.7,278.0,10,45.2,-15.8715,-25.6715,-25.061773,-19.800665,0.1,9.503124,0.07,2018,1,8,Winter
2018-01-08,2018,1,Winter,pm25,79.37142857142858,63.8,12.2,253.0,7,41.857142857142854,-15.8715,-25.6715,-25.061773,-19.800665,0.1,9.503124,0.07,2018,1,8,Winter
2018-01-08,2018,1,Winter,so2,28.7,22.0,11.6,72.1,11,42.27272727272727,-15.8715,-25.6715,-25.061773,-19.800665,0.1,9.503124,0.07,2018,1,8,Winter
2018-01-09,2018,1,Winter,co,2261.25,2100.0,1040.0,5020.0,8,93.5,-16.1715,-24.4215,-25.143255,-19.65275,0.0,10.857389,0.0,2018,1,9,Winter
2018-01-09,2018,1,Winter,no2,65.80000000000001,67.8,10.7,146.0,9,84.55555555555556,-16.1715,-24.4215,-25.143255,-19.65275,0.0,10.857389,0.0,2018,1,9,Winter
2018-01-09,2018,1,Winter,o3,15.515714285714285,17.0,1.56,31.8,7,94.28571428571429,-16.1715,-24.4215,-25.143255,-19.65275,0.0,10.857389,0.0,2018,1,9,Winter
2018-01-09,2018,1,Winter,pm10,180.4,142.5,109.0,410.0,10,92.4,-16.1715,-24.4215,-25.143255,-19.65275,0.0,10.857389,0.0,2018,1,9,Winter
2018-01-09,2018,1,Winter,pm25,158.1142857142857,130.0,90.8,347.0,7,87.85714285714286,-16.1715,-24.4215,-25.143255,-19.65275,0.0,10.857389,0.0,2018,1,9,Winter
2018-01-09,2018,1,Winter,so2,45.481818181818184,40.1,10.7,87.7,11,85.18181818181819,-16.1715,-24.4215,-25.143255,-19.65275,0.0,10.857389,0.0,2018,1,9,Winter
2018-01-10,2018,1,Winter,co,3252.5,3075.0,1100.0,6430.0,8,98.5,-14.3215,-21.321499,-22.308828,-17.40275,0.0,7.12468,0.0,2018,1,10,Winter
2018-01-10,2018,1,Winter,no2,77.93333333333334,66.6,15.0,165.0,9,89.0,-14.3215,-21.321499,-22.308828,-17.40275,0.0,7.12468,0.0,2018,1,10,Winter
2018-01-10,2018,1,Winter,o3,10.1784,9.15,0.0208,27.2,7,98.85714285714286,-14.3215,-21.321499,-22.308828,-17.40275,0.0,7.12468,0.0,2018,1,10,Winter
2018-01-10,2018,1,Winter,pm10,331.72727272727275,344.0,115.0,586.0,11,92.9090909090909,-14.3215,-21.321499,-22.308828,-17.40275,0.0,7.12468,0.0,2018,1,10,Winter
2018-01-10,2018,1,Winter,pm25,292.25,275.0,162.0,560.0,8,89.75,-14.3215,-21.321499,-22.308828,-17.40275,0.0,7.12468,0.0,2018,1,10,Winter
2018-01-10,2018,1,Winter,so2,71.04545454545455,53.3,21.8,222.0,11,89.18181818181819,-14.3215,-21.321499,-22.308828,-17.40275,0.0,7.12468,0.0,2018,1,10,Winter
2018-01-11,2018,1,Winter,co,3318.1428571428573,2330.0,797.0,7790.0,7,95.42857142857143,-11.971499,-17.4715,-19.55916,-15.065248,0.0,4.6536164,0.0,2018,1,11,Winter
2018-01-11,2018,1,Winter,no2,70.18888888888888,54.9,15.0,153.0,9,80.66666666666667,-11.971499,-17.4715,-19.55916,-15.065248,0.0,4.6536164,0.0,2018,1,11,Winter
2018-01-11,2018,1,Winter,o3,11.107142857142858,12.0,0.365,28.8,7,94.85714285714286,-11.971499,-17.4715,-19.55916,-15.065248,0.0,4.6536164,0.0,2018,1,11,Winter
2018-01-11,2018,1,Winter,pm10,294.3,254.0,90.3,639.0,11,89.9090909090909,-11.971499,-17.4715,-19.55916,-15.065248,0.0,4.6536164,0.0,2018,1,11,Winter
2018-01-11,2018,1,Winter,pm25,242.375,215.5,71.0,576.0,8,89.75,-11.971499,-17.4715,-19.55916,-15.065248,0.0,4.6536164,0.0,2018,1,11,Winter
2018-01-11,2018,1,Winter,so2,85.41818181818182,62.9,21.0,233.0,11,82.27272727272727,-11.971499,-17.4715,-19.55916,-15.065248,0.0,4.6536164,0.0,2018,1,11,Winter
2018-01-12,2018,1,Winter,co,3801.4285714285716,4450.0,2130.0,5080.0,7,93.14285714285714,-6.0715003,-20.7215,-19.200132,-14.459,0.0,6.463422,0.0,2018,1,12,Winter
2018-01-12,2018,1,Winter,no2,91.12857142857142,84.0,39.6,179.0,7,93.14285714285714,-6.0715003,-20.7215,-19.200132,-14.459,0.0,6.463422,0.0,2018,1,12,Winter
2018-01-12,2018,1,Winter,o3,6.835625,2.535,0.087,19.7,8,82.625,-6.0715003,-20.7215,-19.200132,-14.459,0.0,6.463422,0.0,2018,1,12,Winter
2018-01-12,2018,1,Winter,pm10,320.3,293.0,194.0,506.0,10,92.4,-6.0715003,-20.7215,-19.200132,-14.459,0.0,6.463422,0.0,2018,1,12,Winter
2018-01-12,2018,1,Winter,pm25,269.25,243.0,154.0,427.0,8,90.875,-6.0715003,-20.7215,-19.200132,-14.459,0.0,6.463422,0.0,2018,1,12,Winter
2018-01-12,2018,1,Winter,so2,90.69999999999999,73.5,25.1,173.0,9,92.88888888888889,-6.0715003,-20.7215,-19.200132,-14.459,0.0,6.463422,0.0,2018,1,12,Winter
